molecule_chembl_id,parent_molecule_chembl_id,canonical_smiles,pref_name,pchembl_median,pchembl_n,pchembl_min,pchembl_max,standard_types,assay_types,bao_labels,evidence_level,assay_confidence_scores,assay_relationship_types,document_years,max_phase
CHEMBL3087420,CHEMBL3087420,O=c1cc(-c2ccccc2)oc2cc(Oc3c([N+](=O)[O-])cc(C(F)(F)F)cc3[N+](=O)[O-])c(Oc3c([N+](=O)[O-])cc(C(F)(F)F)cc3[N+](=O)[O-])c(O)c12,,7.42,1,7.42,7.42,IC50,B,single protein format,single_protein,9,D,2013,
CHEMBL3087421,CHEMBL3087421,O=c1cc(-c2ccccc2)oc2cc(Oc3c([N+](=O)[O-])cc([N+](=O)[O-])cc3C(F)(F)F)c(O)c(O)c12,,7.04,1,7.04,7.04,IC50,B,single protein format,single_protein,9,D,2013,
CHEMBL3087422,CHEMBL3087422,COc1ccc(-c2coc3cc(Oc4c([N+](=O)[O-])cc(C(F)(F)F)cc4[N+](=O)[O-])ccc3c2=O)cc1,,6.78,1,6.78,6.78,IC50,B,single protein format,single_protein,9,D,2013,
CHEMBL3087423,CHEMBL3087423,COc1ccc(-c2coc3cc(Oc4c([N+](=O)[O-])cc(C(F)(F)F)c(Cl)c4[N+](=O)[O-])ccc3c2=O)cc1,,6.8,1,6.8,6.8,IC50,B,single protein format,single_protein,9,D,2013,
CHEMBL3087424,CHEMBL3087424,O=c1c(-c2ccc(O)cc2)coc2cc(Oc3c([N+](=O)[O-])cc([N+](=O)[O-])cc3C(F)(F)F)ccc12,,6.83,1,6.83,6.83,IC50,B,single protein format,single_protein,9,D,2013,
CHEMBL3087425,CHEMBL3087425,O=c1c(-c2ccc(Oc3c([N+](=O)[O-])cc(C(F)(F)F)c(Cl)c3[N+](=O)[O-])cc2)coc2cc(Oc3c([N+](=O)[O-])cc(C(F)(F)F)c(Cl)c3[N+](=O)[O-])ccc12,,7.12,1,7.12,7.12,IC50,B,single protein format,single_protein,9,D,2013,
CHEMBL3087426,CHEMBL3087426,O=c1c(-c2ccc(Oc3c([N+](=O)[O-])cc(C(F)(F)F)cc3[N+](=O)[O-])cc2)coc2cc(Oc3c([N+](=O)[O-])cc(C(F)(F)F)cc3[N+](=O)[O-])cc(O)c12,,7.17,1,7.17,7.17,IC50,B,single protein format,single_protein,9,D,2013,
CHEMBL3087427,CHEMBL3087427,O=c1c(-c2ccc(Oc3c([N+](=O)[O-])cc([N+](=O)[O-])cc3C(F)(F)F)cc2)coc2cc(Oc3c([N+](=O)[O-])cc([N+](=O)[O-])cc3C(F)(F)F)cc(O)c12,,7.11,1,7.11,7.11,IC50,B,single protein format,single_protein,9,D,2013,
CHEMBL3087428,CHEMBL3087428,O=c1c(-c2ccc(Oc3c([N+](=O)[O-])cc(C(F)(F)F)c(Cl)c3[N+](=O)[O-])cc2)coc2cc(Oc3c([N+](=O)[O-])cc(C(F)(F)F)c(Cl)c3[N+](=O)[O-])cc(O)c12,,7.2,1,7.2,7.2,IC50,B,single protein format,single_protein,9,D,2013,
CHEMBL3087429,CHEMBL3087429,O=C1CC(c2ccc(Oc3c([N+](=O)[O-])cc(C(F)(F)F)cc3[N+](=O)[O-])cc2)Oc2cc(Oc3c([N+](=O)[O-])cc(C(F)(F)F)cc3[N+](=O)[O-])cc(O)c21,,7.23,1,7.23,7.23,IC50,B,single protein format,single_protein,9,D,2013,
CHEMBL3087430,CHEMBL3087430,O=C1CC(c2ccc(Oc3c([N+](=O)[O-])cc(C(F)(F)F)c(Cl)c3[N+](=O)[O-])cc2)Oc2cc(Oc3c([N+](=O)[O-])cc(C(F)(F)F)c(Cl)c3[N+](=O)[O-])cc(O)c21,,7.28,1,7.28,7.28,IC50,B,single protein format,single_protein,9,D,2013,
CHEMBL3288963,CHEMBL3288963,Nc1ccc2c(c1)[nH]c1cc(C(F)(F)F)ccc12,,6.57,1,6.57,6.57,IC50,B,assay format,other,9,D,2014,
