molecule_chembl_id,parent_molecule_chembl_id,canonical_smiles,pref_name,pchembl_median,pchembl_n,pchembl_min,pchembl_max,standard_types,assay_types,bao_labels,evidence_level,assay_confidence_scores,assay_relationship_types,document_years,max_phase,mw,clogp,tpsa,hbd,hba,rotb,n_rings,n_arom_rings,fsp3,qed
CHEMBL131242,CHEMBL1180559,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(NCC(c4ccccc4)c4ccccc4)nc(NCCN4CCCCC4)nc32)[C@H](O)[C@@H]1O,,10.1,1,10.1,10.1,Ki,B,single protein format,single_protein,8,H,2000,,614.7510000000002,2.723400000000001,149.68999999999997,5,10,12,6,4,0.45454545454545453,0.16125875993063007
CHEMBL5888877,CHEMBL5888877,Cc1cc(-c2c(-c3ccccc3)nc(N)n3cnnc23)cc(Cl)n1,,10.1,3,10.1,10.1,IC50,B,assay format,other,9,D,2022,,336.786,3.3973200000000006,81.99,1,5,2,4,4,0.058823529411764705,0.5672166940111744
CHEMBL5759493,CHEMBL5759493,Cc1cc(-c2c(-c3ccccc3)nc(N)n3cnnc23)cc2cccnc12,,10.05,2,10.05,10.05,IC50,B,assay format,other,9,D,2022,,352.40100000000007,3.897120000000001,81.99,1,5,2,5,5,0.047619047619047616,0.5209678063445196
CHEMBL3904408,CHEMBL3904408,COc1cccc(CNc2nc(N)c3nc(-c4ccco4)sc3n2)c1,,10.02,1,10.02,10.02,IC50,F,cell-based format,cell_based,9,D,2016,,353.40700000000004,3.549200000000001,99.09,2,8,5,4,4,0.11764705882352941,0.5658171492220154
CHEMBL5940119,CHEMBL5940119,Cc1cnc2ccc(-c3c(-c4ccc(F)cc4)nc(N)n4nc(CC5CCOC5)nc34)cn12,,10.0,1,10.0,10.0,IC50,B,assay format,other,9,D,2020,,443.4860000000003,3.7147200000000016,95.63,1,6,4,6,5,0.25,0.4549363283012472
CHEMBL5999728,CHEMBL5999728,Cn1cnc2ccc(-c3c(-c4ccc(F)cc4)nc(N)n4nc(Cc5ncccc5F)nc34)cc21,,10.0,1,10.0,10.0,IC50,B,assay format,other,9,D,2020,,468.4710000000002,4.191200000000002,99.81,1,6,4,6,6,0.08,0.41649998282672973
CHEMBL1095999,CHEMBL1095999,Nc1nc(-c2ccco2)c2c(n1)-c1ccccc1C2=O,,10.0,1,10.0,10.0,Ki,F,assay format,other,8,H,2010,,263.256,2.5302000000000007,82.00999999999999,1,5,1,4,3,0.0,0.5702819750284676
CHEMBL2165801,CHEMBL2165801,Nc1nc(-c2ccccc2)c2c(n1)-c1cc(Cc3cnccc3Cl)ccc1C2=O,,10.0,1,10.0,10.0,Ki,F,assay format,other,9,D,2012,,398.85300000000007,4.576400000000002,81.75999999999999,1,5,3,5,4,0.043478260869565216,0.48081833645939176
CHEMBL5928153,CHEMBL5928153,Nc1nc(-c2ccc(F)cc2)c(-c2ccc3nncn3c2)c2nc(Cc3ncccc3OC(F)F)nn12,,10.0,1,10.0,10.0,IC50,B,assay format,other,9,D,2020,,503.4480000000002,3.8095000000000017,121.41,1,8,6,6,6,0.08333333333333333,0.36428324742330176
CHEMBL5836704,CHEMBL5836704,Cc1cnc2ccc(-c3c(-c4ccc(F)cc4)nc(N)n4nc(C[C@H]5CCOC5)nc34)cn12,,10.0,1,10.0,10.0,IC50,B,assay format,other,9,D,2020,,443.4860000000003,3.7147200000000016,95.63,1,6,4,6,5,0.25,0.4549363283012472
CHEMBL130830,CHEMBL130830,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(N[C@@H]4CCC[C@H]4O)nc32)[C@H](O)[C@@H]1O,,10.0,1,10.0,10.0,Ki,B,single protein format,single_protein,8,H,2000,,407.43100000000015,-1.5108999999999986,180.67,6,10,5,4,2,0.6470588235294118,0.3408271546746971
CHEMBL5747460,CHEMBL5747460,Cc1cnc2ccc(-c3c(N4CCC4)nc(N)n4nc(Cc5c(F)cccc5F)nc34)cn12,,10.0,1,10.0,10.0,IC50,B,assay format,other,9,D,2020,,446.4650000000001,3.4087200000000006,89.64,1,6,4,6,5,0.21739130434782608,0.455166027722106
CHEMBL245848,CHEMBL245848,COc1ccc(N2CCN(CCn3cnc4c3nc(N)n3nc(-c5ccco5)nc43)CC2)cc1,,10.0,1,10.0,10.0,Ki,F,assay format,other,9,D,2007,,459.51400000000024,2.1469999999999994,115.77,1,9,6,6,5,0.30434782608695654,0.40761733399538697
CHEMBL5826102,CHEMBL5826102,COc1cc2nc(N)n3nc([C@@H]4CC[C@H](C)N(c5cnn(C6CCCC6O)c5)C4)nc3c2cc1F,,10.0,1,10.0,10.0,IC50,B,assay format,other,9,D,2022,,480.5480000000003,3.0623000000000014,119.62,2,8,4,6,4,0.5,0.4573986072331578
CHEMBL22202,CHEMBL22202,Nc1nc2c(cnn2CCc2ccc(N(CCO)CCO)cc2)c2nc(-c3ccco3)nn12,,9.92,1,9.92,9.92,Ki,B,cell-based format,cell_based,9,D,2002,,448.4870000000002,1.3498999999999997,143.76000000000002,3,9,9,5,5,0.2727272727272727,0.30424504003579395
