molecule_chembl_id,parent_molecule_chembl_id,canonical_smiles,pref_name,pchembl_median,pchembl_n,pchembl_min,pchembl_max,standard_types,assay_types,bao_labels,evidence_level,assay_confidence_scores,assay_relationship_types,document_years,max_phase
CHEMBL5276304,CHEMBL5276304,CN1CCN(CCC(=O)N2CCOc3c2ccc2ncnc(Nc4cccc(Br)c4)c32)CC1,,7.39,1,7.39,7.39,IC50,B,single protein format,single_protein,9,D,2023,
CHEMBL5276357,CHEMBL5276357,CC(C)n1nc(N2CCC(O)CC2)c2cnc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)cc21,,7.82,5,7.04,8.92,IC50;Ki,B,cell-based format;single protein format,mixed,9,D,2016,
CHEMBL5276374,CHEMBL5276374,C=CC(=O)N1CCC([C@@H]2CCNc3c(C(N)=O)c(-c4cc(OC)c(C)c(OC)c4)nn32)CC1,,6.21,2,6.21,6.21,IC50,B,single protein format,single_protein,9,D,2023,
CHEMBL52765,CHEMBL52765,Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,,7.46,6,7.28,9.1,IC50,B,cell-based format;single protein format,mixed,8;9,D;H,1995;2003;2010;2011;2012;2013,
CHEMBL5276760,CHEMBL5276760,C=CC(=O)Nc1cc(Nc2ncc(C(=O)NC)c(-c3cn4c5c(cccc35)CCC4)n2)c(OC)cc1N(C)CCN(C)C,,6.83,1,6.83,6.83,IC50,B,cell-based format,cell_based,9,D,2023,
CHEMBL5277101,CHEMBL5277101,CN(CCOC(=O)c1ccc(C(=O)Nc2ncnc3c2c(-c2ccc(Cl)cc2)nn3C(C)(C)C)nc1)Cc1ccc(C(=O)Nc2ccc3ncnc(Nc4cccc(Cl)c4)c3c2)cc1,,6.21,1,6.21,6.21,IC50,B,single protein format,single_protein,9,D,2020,
CHEMBL5277269,CHEMBL5277269,Cc1nc2cnc(Nc3ccnc(-c4cnn(S(C)(=O)=O)c4)n3)cc2n1C(C)C,,7.42,5,6.49,8.46,Ki,B,single protein format,single_protein,9,D,2016,
CHEMBL5277739,CHEMBL5277739,CN(C)C/C=C/C(=O)N1CCC(Oc2cc3c(Nc4ccc(Cl)c(Cl)c4F)ncnc3cc2O[C@H]2CCOC2)CC1,,9.09,1,9.09,9.09,IC50,B,single protein format,single_protein,9,D,2023,
CHEMBL5277831,CHEMBL5277831,Cc1ccc(NC(=O)CSc2nc3cc4ccccc4cc3c(=O)n2-c2ccc(S(N)(=O)=O)cc2)cc1,,8.05,1,8.05,8.05,IC50,B,single protein format,single_protein,9,D,2020,
CHEMBL5277940,CHEMBL5277940,CN1CCN(c2ccc(Nc3ncc(Br)c(Nc4ccc5[nH]ncc5c4)n3)cc2)CC1,,6.91,2,6.41,7.41,IC50,B,assay format,other,9,D,2017,
CHEMBL52784,CHEMBL52784,CN(C)c1ccc2cncnc2c1,,7.96,1,7.96,7.96,IC50,B,cell-based format,cell_based,8,H,1996,
CHEMBL5278452,CHEMBL5278452,CCC(=O)N1CCOc2c1ccc1ncnc(Nc3ccc(F)c(Cl)c3)c21,,7.15,1,7.15,7.15,IC50,B,single protein format,single_protein,9,D,2023,
CHEMBL5278657,CHEMBL5278657,CCOC(=O)c1cnc(Nc2ccc(N3CCN(C)CC3)cc2OC)nc1-c1cn(C)c2ccccc12,,8.28,3,7.77,9.17,IC50,B,single protein format,single_protein,9,D,2023,
CHEMBL5279275,CHEMBL5279275,CC(C)n1cc(C(=O)NC2CCOCC2)c2cnc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)cc21,,8.8,5,8.42,8.92,Ki,B,single protein format,single_protein,9,D,2016,
CHEMBL5279491,CHEMBL5279491,C#Cc1cnc(Nc2cc(NC(=O)C=C)c(N(C)CCN(C)C)cc2OC)nc1-c1cn2c3c(cccc13)CCC2,,7.38,1,7.38,7.38,IC50,B,cell-based format,cell_based,9,D,2023,
CHEMBL5279539,CHEMBL5279539,COc1ccc(-c2nnc(-n3c(-c4ccccc4)nc4cc(Cl)ccc4c3=O)o2)cc1,,7.68,1,7.68,7.68,IC50,B,single protein format,single_protein,9,D,2021,
CHEMBL5279636,CHEMBL5279636,COc1cc(/C=C2\CN(C)C/C(=C\c3cc(OC)c(OC)c(OC)c3Br)C2=NO)c(Br)c(OC)c1OC,,7.16,1,7.16,7.16,IC50,B,cell-based format,cell_based,9,D,2016,
CHEMBL5279794,CHEMBL5279794,C=CC(=O)Nc1cc(Nc2ncc(C(=O)OC(C)C)c(-c3cn4c5c(cccc35)CCC4)n2)c(OC)cc1N(C)CCN(C)C,,7.41,1,7.41,7.41,IC50,B,cell-based format,cell_based,9,D,2023,
