molecule_chembl_id,parent_molecule_chembl_id,canonical_smiles,pref_name,pchembl_median,pchembl_n,pchembl_min,pchembl_max,standard_types,assay_types,bao_labels,evidence_level,assay_confidence_scores,assay_relationship_types,document_years,max_phase,mw,clogp,tpsa,hbd,hba,rotb,n_rings,n_arom_rings,fsp3,qed
CHEMBL2393111,CHEMBL2393111,Cc1cccc(Nc2ccccc2C(=O)NCCCCCC(=O)NCCCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)c1C,,8.33,2,8.13,8.53,IC50,B,single protein format,single_protein,9,D,2011,,668.3260000000001,9.20634,95.15,4,5,17,5,4,0.425,0.08424758727001859
CHEMBL519475,CHEMBL519475,CCc1ccccc1NC(=O)Oc1ccc2c(c1)[C@]1(C)CC[N+](C)([O-])[C@@H]1N2C,,8.32,1,8.32,8.32,IC50,B,single protein format,single_protein,9,D,2022,,381.47600000000017,4.241600000000004,64.63,1,4,3,4,2,0.4090909090909091,0.6379002828568526
CHEMBL3221008,CHEMBL3221008,Cc1cccc(Nc2ccccc2C(=O)NCCCCCCCCCNc2c3c(nc4ccccc24)CCCC3)c1C,,8.315000000000001,2,7.82,8.81,IC50,B,single protein format,single_protein,9,D,2011,,562.8020000000002,9.04664,66.05000000000001,3,4,14,5,4,0.40540540540540543,0.13415702258427778
CHEMBL108749,CHEMBL108749,Cc1nc2cccc(Cl)c2c(N)c1COCc1cccc(C(=O)C(F)(F)F)c1,,8.29,1,8.29,8.29,IC50,B,single protein format,single_protein,9,D,2001,,408.807,5.2406200000000025,65.21000000000001,1,4,5,3,3,0.2,0.5861322060265177
CHEMBL3221565,CHEMBL3221565,Cc1cccc(Nc2ccccc2C(=O)NCC(=O)NCCCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)c1C,,8.29,2,8.12,8.46,IC50,B,single protein format,single_protein,9,D,2011,,612.218,7.645940000000007,95.15,4,5,13,5,4,0.3611111111111111,0.1165211944292377
CHEMBL3221006,CHEMBL3221006,Cc1cccc(Nc2ccccc2C(=O)NCCCCCCCNc2c3c(nc4ccccc24)CCCC3)c1C,,8.23,2,7.6,8.86,IC50,B,single protein format,single_protein,9,D,2011,,534.7480000000004,8.266440000000005,66.05000000000001,3,4,12,5,4,0.37142857142857144,0.16007230571983908
CHEMBL3221287,CHEMBL3221287,Cc1cccc(Nc2ccccc2C(=O)NCCC(=O)NCCCCCCCCNc2c3c(nc4ccccc24)CCCC3)c1C,,8.23,2,8.07,8.39,IC50,B,single protein format,single_protein,9,D,2011,,619.854,8.162840000000006,95.15,4,5,16,5,4,0.41025641025641024,0.0949642588581917
CHEMBL374981,CHEMBL374981,COc1cc(C(=O)NCCCCCCCCC(=O)NNc2c3c(cc4ccccc24)CCCC3)cc(OC)c1OC,,8.22,1,8.22,8.22,IC50,B,single protein format,single_protein,9,D,2006,,561.7230000000002,6.3482000000000065,97.92,3,6,15,4,3,0.45454545454545453,0.1478173933219415
CHEMBL604478,CHEMBL604478,C/C=C1\[C@H]2C=C(C)C[C@]1(/N=C/c1ccc(O)c(OC)c1)c1ccc(=O)[nH]c1C2,,8.17,1,8.17,8.17,IC50,B,single protein format,single_protein,9,D,2009,,376.45600000000013,3.8721000000000023,74.68,2,4,3,4,2,0.30434782608695654,0.630691624890688
CHEMBL2393228,CHEMBL2393228,Cc1cccc(Nc2ccccc2C(=O)NCCCCCCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)c1C,,8.165,2,8.16,8.17,IC50,B,single protein format,single_protein,9,D,2011,,597.247,9.700039999999996,66.05000000000001,3,4,14,5,4,0.40540540540540543,0.12674554269486224
