molecule_chembl_id,parent_molecule_chembl_id,canonical_smiles,pref_name,pchembl_median,pchembl_n,pchembl_min,pchembl_max,standard_types,assay_types,bao_labels,evidence_level,assay_confidence_scores,assay_relationship_types,document_years,max_phase
CHEMBL3221285,CHEMBL3221285,Cc1cccc(Nc2ccccc2C(=O)NCCCCCC(=O)NCCCCCCCNc2c3c(nc4ccccc24)CCCC3)c1C,,8.44,2,8.44,8.44,IC50,B,single protein format,single_protein,9,D,2011,
CHEMBL3221286,CHEMBL3221286,Cc1cccc(Nc2ccccc2C(=O)NCC(=O)NCCCCCCCCNc2c3c(nc4ccccc24)CCCC3)c1C,,8.120000000000001,2,7.76,8.48,IC50,B,single protein format,single_protein,9,D,2011,
CHEMBL3221287,CHEMBL3221287,Cc1cccc(Nc2ccccc2C(=O)NCCC(=O)NCCCCCCCCNc2c3c(nc4ccccc24)CCCC3)c1C,,8.23,2,8.07,8.39,IC50,B,single protein format,single_protein,9,D,2011,
CHEMBL3221288,CHEMBL3221288,Cc1cccc(Nc2ccccc2C(=O)NCCCC(=O)NCCCCCCCCNc2c3c(nc4ccccc24)CCCC3)c1C,,7.8,2,7.76,7.84,IC50,B,single protein format,single_protein,9,D,2011,
CHEMBL3221289,CHEMBL3221289,Cc1cccc(Nc2ccccc2C(=O)NCCCCCC(=O)NCCCCCCCCNc2c3c(nc4ccccc24)CCCC3)c1C,,7.965,2,7.73,8.2,IC50,B,single protein format,single_protein,9,D,2011,
CHEMBL3221290,CHEMBL3221290,Cc1cccc(Nc2ccccc2C(=O)NCC(=O)NCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)c1C,,8.03,2,7.55,8.51,IC50,B,single protein format,single_protein,9,D,2011,
CHEMBL3221291,CHEMBL3221291,Cc1cccc(Nc2ccccc2C(=O)NCCC(=O)NCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)c1C,,7.68,2,7.67,7.69,IC50,B,single protein format,single_protein,9,D,2011,
CHEMBL3221292,CHEMBL3221292,Cc1cccc(Nc2ccccc2C(=O)NCCCCCC(=O)NCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)c1C,,8.445,2,8.11,8.78,IC50,B,single protein format,single_protein,9,D,2011,
CHEMBL3221293,CHEMBL3221293,Cc1cccc(Nc2ccccc2C(=O)NCC(=O)NCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)c1C,,6.93,2,6.81,7.05,IC50,B,single protein format,single_protein,9,D,2011,
CHEMBL3221565,CHEMBL3221565,Cc1cccc(Nc2ccccc2C(=O)NCC(=O)NCCCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)c1C,,8.29,2,8.12,8.46,IC50,B,single protein format,single_protein,9,D,2011,
CHEMBL3221566,CHEMBL3221566,Cc1cccc(Nc2ccccc2C(=O)NCC(=O)NCCCCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)c1C,,9.38,1,9.38,9.38,IC50,B,single protein format,single_protein,9,D,2011,
