molecule_chembl_id,parent_molecule_chembl_id,canonical_smiles,pref_name,pchembl_median,pchembl_n,pchembl_min,pchembl_max,standard_types,assay_types,bao_labels,evidence_level,assay_confidence_scores,assay_relationship_types,document_years,max_phase
CHEMBL5399188,CHEMBL5399188,C#CCN(CC#C)C(=O)Oc1cccc2c(CN(C)CCC3CCCCCC3)c[nH]c12,,6.33,1,6.33,6.33,IC50,B,single protein format,single_protein,9,D,2023,
CHEMBL5400395,CHEMBL5400395,Cc1cc(=O)[nH]c2c1C(=O)C(NCCCCNc1c3c(nc4ccccc14)CCCC3)=CC2=O,,7.23,1,7.23,7.23,IC50,B,single protein format,single_protein,9,D,2023,
CHEMBL54014,CHEMBL54014,Cc1ccccc1NC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)C1N2Cc1ccccc1,,7.0,1,7.0,7.0,IC50,B,assay format,other,8,H,1999,
CHEMBL540178,CHEMBL540178,CCN(CCCCCCNC1=CC(=O)C(NCCCCCCN(CC)[C@H](C)c2ccccc2OC)=CC1=O)[C@H](C)c1ccccc1OC,,9.3,1,9.3,9.3,IC50,B,single protein format,single_protein,9,D,2009,
CHEMBL2448076,CHEMBL540240,O=C(CCc1ccc2nc(-c3ccccc3)c3c(c2c1)OCCC3)NCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,,8.02,1,8.02,8.02,IC50,B,cell-based format,cell_based,9,D,2009,
CHEMBL5405755,CHEMBL5405755,CCOC(=O)C1=C(C)N(CCC2CCN(Cc3ccccc3)CC2)C(=O)NC1c1coc2c(Cl)cc(Cl)cc2c1=O,,7.22,1,7.22,7.22,IC50,B,single protein format,single_protein,9,D,2022,
CHEMBL5406359,CHEMBL5406359,CCOP(=O)(OCC)C(NCc1cccs1)c1cn(-c2ccccc2)nc1-c1ccc(Cl)cc1,,7.77,1,7.77,7.77,IC50,B,single protein format,single_protein,9,D,2024,
CHEMBL5408925,CHEMBL5408925,Cc1cc(=O)[nH]c2c1C(=O)C(NCCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)=CC2=O,,7.96,1,7.96,7.96,IC50,B,single protein format,single_protein,9,D,2023,
CHEMBL5409352,CHEMBL5409352,O=c1cc(-c2ccc(O)cc2)oc2cccc(OCc3ccccc3)c12,,6.15,1,6.15,6.15,IC50,B,single protein format,single_protein,9,D,2023,
CHEMBL5409365,CHEMBL5409365,FC(F)(F)c1ccc(-c2nnc(CNC3CCN(Cc4ccccc4)C3)o2)cc1,,7.19,1,7.19,7.19,IC50,B,single protein format,single_protein,9,D,2022,
CHEMBL5412564,CHEMBL5412564,Clc1ccc2c(NCCCCCN3c4ccccc4Sc4ccccc43)c3c(nc2c1)CCCC3,,8.1,1,8.1,8.1,IC50,B,single protein format,single_protein,9,D,2022,
CHEMBL5414292,CHEMBL5414292,O/N=C/c1cc[n+](COC[n+]2ccccc2/C=N/O)cc1,,6.205,2,6.09,6.32,Kd,B,cell-based format,cell_based,9,D,2024,
CHEMBL5414511,CHEMBL5414511,COC(=O)/C=C/C(=O)Nc1ccc(OCCCCSC(=S)N2CCCCC2C)cc1,,6.42,1,6.42,6.42,IC50,B,single protein format,single_protein,9,D,2022,
CHEMBL5417392,CHEMBL5417392,Cc1cc(=O)[nH]c2c1C(=O)C(NCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)=CC2=O,,6.92,1,6.92,6.92,IC50,B,single protein format,single_protein,9,D,2023,
CHEMBL5419644,CHEMBL5419644,CCN(CCCCCOc1cc(O)c2c(c1)OC(c1ccc(O)cc1)CC2=O)Cc1ccccc1,,6.04,1,6.04,6.04,IC50,B,single protein format,single_protein,9,D,2022,
CHEMBL541980,CHEMBL541980,COc1cc2c(cc1OC)C(=O)C(Oc1cccc(C(C)N(C)C)c1)C2,,6.4,1,6.4,6.4,Ki,B,single protein format,single_protein,9,D,2013,
CHEMBL5423918,CHEMBL5423918,Cc1cc(=O)[nH]c2c1C(=O)C(NCCCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)=CC2=O,,8.25,1,8.25,8.25,IC50,B,single protein format,single_protein,9,D,2023,
CHEMBL5426478,CHEMBL5426478,Cc1cc(Cl)cc2c1N(C)C(=O)/C2=N\NC(=S)Nc1cccc(S(N)(=O)=O)c1,,6.28,1,6.28,6.28,Ki,B,single protein format,single_protein,9,D,2024,
CHEMBL5426763,CHEMBL5426763,CN(CCC1CCCCCC1)Cc1c[nH]c2c(OC(=O)N3CCCCC3)cccc12,,6.28,1,6.28,6.28,IC50,B,single protein format,single_protein,9,D,2023,
CHEMBL5427748,CHEMBL5427748,O=[N+]([O-])c1ccc(N2CCN(Cc3cc(Br)cc(/C=N/O)c3O)CC2)cc1,,6.04,1,6.04,6.04,Kd,B,cell-based format,cell_based,9,D,2024,
CHEMBL5428301,CHEMBL5428301,O=[N+]([O-])c1ccc(N2CCN(Cc3cc(Cl)cc(/C=N/O)c3O)CC2)c(Cl)c1,,6.36,1,6.36,6.36,Kd,B,cell-based format,cell_based,9,D,2024,
