molecule_chembl_id,parent_molecule_chembl_id,canonical_smiles,pref_name,pchembl_median,pchembl_n,pchembl_min,pchembl_max,standard_types,assay_types,bao_labels,evidence_level,assay_confidence_scores,assay_relationship_types,document_years,max_phase
CHEMBL560839,CHEMBL560839,CNC(=O)c1nn(C)c2c1C(C)(C)Cc1cnc(Nc3cccc(N4CCOCC4)c3)nc1-2,,6.61,1,6.61,6.61,IC50,B,single protein format,single_protein,8,H,2009,
CHEMBL561179,CHEMBL561179,Nc1ccc(-c2nn3c(COc4ccc(Cl)cc4)nnc3s2)cc1,,6.48,1,6.48,6.48,IC50,B,single protein format,single_protein,8,H,2009,
CHEMBL561440,CHEMBL561440,CNC(=O)c1nn(C)c2c1C(C)(C)Cc1cnc(Nc3ccc(CN(C)C)cc3)nc1-2,,7.46,1,7.46,7.46,IC50,B,single protein format,single_protein,8,H,2009,
CHEMBL562104,CHEMBL562104,CNC(=O)c1nn(C)c2c1CCc1cnc(Nc3ccccc3)nc1-2,,7.72,1,7.72,7.72,IC50,B,single protein format,single_protein,8,H,2009,
CHEMBL563150,CHEMBL563150,Cn1nc(C(=O)Nc2ccccc2)c2c1-c1nc(Nc3ccccc3)ncc1CC2,,6.24,1,6.24,6.24,IC50,B,single protein format,single_protein,8,H,2009,
CHEMBL5633539,CHEMBL5633539,NC(=O)c1cccc2[nH]c(NC(=O)c3cccc(C(=O)N4CCC(Nc5ncc(I)cn5)CC4)c3)nc12,,6.16,1,6.16,6.16,IC50,B,single protein format,single_protein,9,D,2023,
CHEMBL563366,CHEMBL563366,CNC(=O)c1nn(C)c2c1C(C)(C)Cc1cnc(Nc3cccc(N(C)C)c3)nc1-2,,6.66,1,6.66,6.66,IC50,B,single protein format,single_protein,8,H,2009,
CHEMBL563641,CHEMBL563641,CN1CCN(c2ccc(Nc3ncc4c(n3)-c3c(c(C(N)=O)nn3C)C(C)(C)C4)cc2)CC1,,7.77,1,7.77,7.77,IC50,B,single protein format,single_protein,8,H,2009,
CHEMBL5639303,CHEMBL5639303,COc1ccc(-c2ccnc3c(-c4noc(C)n4)c(C)nn23)cc1,,6.15,1,6.15,6.15,IC50,B,single protein format,single_protein,9,D,2023,
CHEMBL5641843,CHEMBL5641843,Cc1nn2c(-c3ccc(Br)cc3)ccnc2c1/C(N)=N/O,,6.23,1,6.23,6.23,IC50,B,single protein format,single_protein,9,D,2023,
CHEMBL564470,CHEMBL564470,CNC(=O)c1nn(C)c2c1C(C)(C)Cc1cnc(Nc3cccc(CN4CCN(C)CC4)c3)nc1-2,,7.23,1,7.23,7.23,IC50,B,single protein format,single_protein,8,H,2009,
CHEMBL564829,CHEMBL564829,CNC(=O)c1nn(C)c2c1C(C)(C)Cc1cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc1-2,MILCICLIB,6.44,3,6.13,7.35,IC50;Kd,B,single protein format;subcellular format,mixed,8;9,D;H,2009;2017,2
