molecule_chembl_id,parent_molecule_chembl_id,canonical_smiles,pref_name,pchembl_median,pchembl_n,pchembl_min,pchembl_max,standard_types,assay_types,bao_labels,evidence_level,assay_confidence_scores,assay_relationship_types,document_years,max_phase,mw,clogp,tpsa,hbd,hba,rotb,n_rings,n_arom_rings,fsp3,qed
CHEMBL450842,CHEMBL450842,O=C(O)c1ccc(-c2ccc3c(c2)C[C@@H](NC[C@H](O)c2ccccc2Cl)CC3)cc1,,6.21,1,6.21,6.21,EC50,F,cell-based format,cell_based,9,D,2008,,421.9240000000001,4.8857000000000035,69.56,3,3,6,4,3,0.24,0.5298744366181374
CHEMBL106022,CHEMBL106022,CCCCCCCCNC(=O)N1CCC(Nc2ccc(CCNC[C@H](O)COc3ccc(O)cc3)cc2)CC1,,6.21,1,6.21,6.21,EC50,F,cell-based format,cell_based,8,H,2001,,540.7490000000001,4.910600000000003,106.09000000000002,5,6,17,3,2,0.5806451612903226,0.18265392277699521
CHEMBL4291941,CHEMBL4291941,COc1cccc(CCNC(CO)c2ccc(O)c3[nH]c(=O)ccc23)c1,,6.2,1,6.2,6.2,EC50,F,cell-based format,cell_based,9,D,2018,,354.40600000000006,2.1079999999999997,94.57999999999998,4,5,7,3,3,0.25,0.5212915783638773
CHEMBL1160694,CHEMBL1160694,CC(C)NC[C@H](O)COc1ccc(O)c(O)c1,,6.2,4,6.0,6.5,EC50,B,cell-based format,cell_based,9,D,2019,,241.287,0.8354999999999995,81.95,4,5,6,1,1,0.5,0.5547100093757944
CHEMBL155092,CHEMBL155092,C[C@H](CNc1ccc(C(=O)O)cc1)NC[C@H](O)c1cccc(Cl)c1,,6.2,1,6.2,6.2,EC50,F,cell-based format,cell_based,8,H,2002,,348.83000000000004,3.1618000000000013,81.59,4,4,8,2,2,0.2777777777777778,0.588871406896707
CHEMBL348501,CHEMBL348501,Cc1ccc(S(=O)(=O)NC(=O)Cc2ccc(NC[C@@H](C)NC[C@H](O)c3cccc(Cl)c3)cc2)cc1,,6.2,1,6.2,6.2,EC50,F,cell-based format,cell_based,8,H,2002,,516.0630000000002,3.8196200000000022,107.53,4,6,11,3,3,0.2692307692307692,0.3090860341475124
CHEMBL3736433,CHEMBL3736433,CB1C=Cc2cccc(OCC(O)CN(C)C)c2N1,,6.2,1,6.2,6.2,IC50,F,cell-based format,cell_based,9,D,2015,,260.14599999999996,1.5871,44.730000000000004,2,4,5,2,1,0.42857142857142855,0.7889829136122007
CHEMBL377028,CHEMBL377028,C[C@H](CNc1cccc(-c2ccccc2C(=O)O)c1)NC[C@H](O)c1cccc(Cl)c1,,6.2,1,6.2,6.2,EC50,F,cell-based format,cell_based,9,D,2006,,424.9280000000001,4.828800000000004,81.59,4,4,9,3,3,0.20833333333333334,0.39531546084488733
CHEMBL474393,CHEMBL1186678,CN(C)S(=O)(=O)c1cccc(CCCCOCCCCCCNC[C@H](O)c2ccc(O)c(CO)c2)c1,,6.2,1,6.2,6.2,EC50,F,cell-based format,cell_based,9,D,2009,,522.7080000000004,3.357700000000002,119.33000000000001,4,7,18,2,2,0.5555555555555556,0.22171286891732203
CHEMBL456485,CHEMBL1186265,O=S(=O)(c1cccc(CCCCOCCCCCCNC[C@H](O)c2ccc(O)c(CO)c2)c1)N1CCOCC1,,6.2,1,6.2,6.2,EC50,F,cell-based format,cell_based,9,D,2009,,564.745,3.128300000000002,128.56,4,8,18,3,2,0.5862068965517241,0.20343546747162924
CHEMBL568060,CHEMBL568060,CC(C)(Cc1cc(F)cc(F)c1)NCC(O)c1cc(Cl)c(N)c(Cl)c1,,6.19,1,6.19,6.19,EC50,F,cell-based format,cell_based,9,D,2009,,389.273,4.498100000000003,58.28,3,3,6,2,2,0.3333333333333333,0.6380825314279118
CHEMBL53679,CHEMBL53679,CCCCCCCCc1csc(Nc2ccc(S(=O)(=O)Nc3ccccc3)cc2)n1,,6.19,1,6.19,6.19,IC50,B,cell-based format,cell_based,8,H,1999,,443.63800000000015,6.590500000000007,71.09,2,5,12,3,3,0.34782608695652173,0.3097488255272918
CHEMBL467082,CHEMBL467082,O=C(Cc1nccn1-c1ccccc1)Nc1ccc(CCNC[C@H](O)COc2ccccc2)cc1,,6.19,1,6.19,6.19,EC50,F,cell-based format,cell_based,9,D,2009,,470.57300000000026,3.6255000000000024,88.41000000000001,3,5,12,4,4,0.21428571428571427,0.2753516094668021
CHEMBL457629,CHEMBL457629,O=C(O)c1ccc(-c2ccc3c(c2)C[C@@H](NC[C@H](O)c2ccc(Cl)cc2)CC3)cc1F,,6.19,1,6.19,6.19,EC50,F,cell-based format,cell_based,9,D,2008,,439.9140000000001,5.0248000000000035,69.56,3,3,6,4,3,0.24,0.5038099148681222
CHEMBL1258024,CHEMBL1258024,COc1cccc(OCC(O)CNC2CCN(c3ncnc4scc(-c5ccccc5)c34)CC2)c1,,6.1899999999999995,2,6.03,6.35,EC50;Ki,B;F,cell-based format,cell_based,9,D,2010,,490.6290000000002,4.365200000000003,79.74,2,8,9,5,4,0.3333333333333333,0.36075769437357225
CHEMBL550743,CHEMBL550743,NC(C(=O)Nc1ccc(CCNC[C@H](O)COc2ccc(O)cc2)cc1)c1ccccc1,,6.18,1,6.18,6.18,EC50,F,cell-based format,cell_based,9,D,2009,,435.52400000000006,2.6026999999999996,116.84000000000002,5,6,11,3,3,0.24,0.2957155488224742
CHEMBL1221801,CHEMBL1221801,O=c1[nH]c2c(O)ccc([C@@H](O)CNC3CCCCC3C3CCCCC3)c2s1,,6.18,1,6.18,6.18,Ki,B,single protein format,single_protein,9,D,2010,,390.5490000000002,4.057300000000003,85.35000000000001,4,5,5,4,2,0.6666666666666666,0.6202309576476003
CHEMBL12450,CHEMBL12450,O=S(=O)(Nc1ccc(CCNC[C@H](O)COc2ccc(O)cc2)cc1)c1ccc(Cl)cc1,,6.175,2,6.0,6.35,EC50;IC50,B;F,assay format;cell-based format,cell_based,8,H,1998,,476.9820000000001,3.418400000000002,107.89000000000001,4,6,11,3,3,0.21739130434782608,0.31576515933912236
CHEMBL497280,CHEMBL497280,O=C(O)c1ccc(Oc2ccc3c(c2)C[C@@H](NC[C@H](O)c2cccc(Cl)c2)CC3)s1,,6.17,1,6.17,6.17,EC50,F,cell-based format,cell_based,9,D,2008,,443.9520000000001,5.072500000000004,78.79,3,5,7,4,3,0.2608695652173913,0.47464446312599984
CHEMBL2335167,CHEMBL2335167,Cc1nc(N2CCNCC2)c2c3c(sc2n1)CC(C)CC3,,6.17,1,6.17,6.17,Ki,B,cell-based format,cell_based,9,D,2013,,302.44700000000006,2.5341200000000006,41.050000000000004,1,5,1,4,2,0.625,0.8787312268702508
CHEMBL165901,CHEMBL165901,O=C(NCC1CN(c2ccccc2)CCN1)c1ccccc1,,6.17,1,6.17,6.17,IC50,B,cell membrane format,other,8,H,1992,,295.386,1.8947999999999994,44.370000000000005,2,3,4,3,2,0.2777777777777778,0.9052407495800002
CHEMBL250553,CHEMBL250553,CS(=O)(=O)Nc1cc(C[C@H](O)CN[C@H](Cc2ccccc2)c2ccc(OC(F)F)c(OC(F)F)c2)ccc1O,,6.16,1,6.16,6.16,Ki,B,cell-based format,cell_based,9,D,2007,,572.5770000000002,4.443500000000004,117.12000000000002,4,7,14,3,3,0.3076923076923077,0.16670414349053136
